,Date,Price
0,2016-11-29,8.169075222431921
1,2016-11-30,4.524049609059045
2,2016-12-01,3.436964141277972
3,2016-12-02,2.63495551361553
4,2016-12-03,2.043758425451604
5,2016-12-04,1.6471690482609866
6,2016-12-05,1.536532758155837
7,2016-12-06,1.387382043677541
8,2016-12-07,1.304381234834187
9,2016-12-08,1.4006875168509032
10,2016-12-09,1.2787004583445671
11,2016-12-10,1.0273254246427608
12,2016-12-11,0.8499865192774332
13,2016-12-12,0.8359530870854678
14,2016-12-13,0.8462253976813157
15,2016-12-14,0.7982744675114586
16,2016-12-15,0.7258021029927204
17,2016-12-16,0.6647748719331356
18,2016-12-17,0.5671609598274467
19,2016-12-18,0.47977891614990564
20,2016-12-19,0.4151388514424373
21,2016-12-20,0.4401321110811539
22,2016-12-21,0.4381908870315449
23,2016-12-22,0.43469937988676194
24,2016-12-23,0.4495281747101644
25,2016-12-24,0.48297384739822047
26,2016-12-25,0.5635885683472633
27,2016-12-26,0.7034645456996494
28,2016-12-27,0.5503235373416014
29,2016-12-28,0.5038150444863844
30,2016-12-29,0.46794284173631706
31,2016-12-30,0.4435427338905365
32,2016-12-31,0.4778107306551631
33,2017-01-01,0.47183877055810186
34,2017-01-02,0.4920598544081962
35,2017-01-03,0.38085737395524394
36,2017-01-04,0.33499595578323
37,2017-01-05,0.3241439741170127
38,2017-01-06,0.31375033701806415
39,2017-01-07,0.3105554057697492
40,2017-01-08,0.3017524939336748
41,2017-01-09,0.2851846858991642
42,2017-01-10,0.2771771366945268
43,2017-01-11,0.2734429765435427
44,2017-01-12,0.25866810461040707
45,2017-01-13,0.24964950121326498
46,2017-01-14,0.2498651927743327
47,2017-01-15,0.22410353194931246
48,2017-01-16,0.2076705311404691
49,2017-01-17,0.21164734429765433
50,2017-01-18,0.21206524669722296
51,2017-01-19,0.2024804529522782
52,2017-01-20,0.2017390132111081
53,2017-01-21,0.2000134807225667
54,2017-01-22,0.17952278242113776
55,2017-01-23,0.14912375303316255
56,2017-01-24,0.12373955244001078
57,2017-01-25,0.14842275545969263
58,2017-01-26,0.15517659746562412
59,2017-01-27,0.1605419250471825
60,2017-01-28,0.16342679967646265
61,2017-01-29,0.15500134807225666
62,2017-01-30,0.13385009436505796
63,2017-01-31,0.1403882448099218
64,2017-02-01,0.1603531949312483
65,2017-02-02,0.1736721488271771
66,2017-02-03,0.1723914801833378
67,2017-02-04,0.17330816931787543
68,2017-02-05,0.16215961175519006
69,2017-02-06,0.16077109733081693
70,2017-02-07,0.1576570504179024
71,2017-02-08,0.153788083041251
72,2017-02-09,0.14525478565651118
73,2017-02-10,0.14250471825289834
74,2017-02-11,0.13662712321380424
75,2017-02-12,0.12491237530331625
76,2017-02-13,0.1179698031814505
77,2017-02-14,0.10682124561876516
78,2017-02-15,0.10084928552170395
79,2017-02-16,0.10939606362901051
80,2017-02-17,0.11369641412779723
81,2017-02-18,0.11156645996225396
82,2017-02-19,0.10324885413858181
83,2017-02-20,0.09683203019681853
84,2017-02-21,0.09563224588837961
85,2017-02-22,0.09441898085737394
86,2017-02-23,0.0924373146400647
87,2017-02-24,0.10370719870585061
88,2017-02-25,0.10773793475330276
89,2017-02-26,0.10354543003504987
90,2017-02-27,0.1012806686438393
91,2017-02-28,0.10403073604745212
92,2017-03-01,0.1029253167969803
93,2017-03-02,0.10318145052574818
94,2017-03-03,0.10535184685899164
95,2017-03-04,0.10572930709086006
96,2017-03-05,0.1017390132111081
97,2017-03-06,0.09638716635211647
98,2017-03-07,0.09615799406848206
99,2017-03-08,0.0954030736047452
100,2017-03-09,0.088433540037746
101,2017-03-10,0.09245079536263143
102,2017-03-11,0.08763817740630897
103,2017-03-12,0.08611485575626852
104,2017-03-13,0.08564303046643298
105,2017-03-14,0.08475330277702885
106,2017-03-15,0.08469937988676193
107,2017-03-16,0.07499325963871663
108,2017-03-17,0.05785926125640334
109,2017-03-18,0.04551091938527905
110,2017-03-19,0.0398355351846859
111,2017-03-20,0.04032084119708816
112,2017-03-21,0.04377190617417093
113,2017-03-22,0.04106228093825828
114,2017-03-23,0.04110272310595847
115,2017-03-24,0.039538959288217844
116,2017-03-25,0.03784038824480992
117,2017-03-26,0.03565651118899973
118,2017-03-27,0.0341871124292262
119,2017-03-28,0.032394176327851174
120,2017-03-29,0.03126179563224588
121,2017-03-30,0.028201671609598272
122,2017-03-31,0.03178754381234834
123,2017-04-01,0.029118360744135884
124,2017-04-02,0.028902669183068212
125,2017-04-03,0.02414397411701267
126,2017-04-04,0.021286060932866
127,2017-04-05,0.022822863305473173
128,2017-04-06,0.022351038015637634
129,2017-04-07,0.02515502830951739
130,2017-04-08,0.02353734160150984
131,2017-04-09,0.02127258021029927
132,2017-04-10,0.021245618765165813
133,2017-04-11,0.02028848746292801
134,2017-04-12,0.022998112698840657
135,2017-04-13,0.027177136694526826
136,2017-04-14,0.022971151253707196
137,2017-04-15,0.024575357239148016
138,2017-04-16,0.02572121865732003
139,2017-04-17,0.024642760851981665
140,2017-04-18,0.023901321110811537
141,2017-04-19,0.021070369371798327
142,2017-04-20,0.021043407926664866
143,2017-04-21,0.022715017524939336
144,2017-04-22,0.02608519816662173
145,2017-04-23,0.02063898624966298
146,2017-04-24,0.021366945268266376
147,2017-04-25,0.021717444055001346
148,2017-04-26,0.022377999460771094
149,2017-04-27,0.02070638986249663
150,2017-04-28,0.023928282555944994
151,2017-04-29,0.026867080075492045
152,2017-04-30,0.021151253707198704
153,2017-05-01,0.01810461040711782
154,2017-05-02,0.024265300620113235
