,Date,Price
0,2017-05-24,4.647600431383122
1,2017-05-25,2.4275950390940952
2,2017-05-26,2.5043542733890534
3,2017-05-27,1.9879617147479105
4,2017-05-28,1.934133189538959
5,2017-05-29,2.1914936640603933
6,2017-05-30,2.234389323267727
7,2017-05-31,1.9998786734968992
8,2017-06-01,2.2374494472903743
9,2017-06-02,2.4192774332704228
10,2017-06-03,2.5866406039363707
11,2017-06-04,2.6319223510380154
12,2017-06-05,2.66352116473443
13,2017-06-06,2.6137233755729303
14,2017-06-07,0.7066864383930977
15,2017-06-08,0.6159342140738743
16,2017-06-09,0.8181720140199514
17,2017-06-10,0.8790239956861687
18,2017-06-11,0.829805877595039
19,2017-06-12,0.8531275276354812
20,2017-06-13,0.8260312752763547
21,2017-06-14,0.912564033432192
22,2017-06-15,1.1105014828794821
23,2017-06-16,1.0935427338905364
24,2017-06-17,1.1060124022647613
25,2017-06-18,1.165799406848207
26,2017-06-19,1.25568886492316
27,2017-06-20,1.1583176058236722
28,2017-06-21,0.586290105149636
29,2017-06-22,0.5953491507144782
30,2017-06-23,0.586290105149636
31,2017-06-24,0.5851038015637637
32,2017-06-25,0.6232407657050417
33,2017-06-26,0.6369102183877056
34,2017-06-27,0.6212456187651658
35,2017-06-28,0.6597600431383122
36,2017-06-29,0.7272715017524939
37,2017-06-30,0.8395389592882178
38,2017-07-01,0.9643300080884335
39,2017-07-02,0.8408600700997573
40,2017-07-03,0.6874359665678079
41,2017-07-04,0.6966028579131841
42,2017-07-05,0.5572391480183337
43,2017-07-06,0.5482744675114586
44,2017-07-07,0.5259773523860879
45,2017-07-08,0.5462388784038824
46,2017-07-09,0.5542194661633864
47,2017-07-10,0.5805203558910758
48,2017-07-11,0.5939336748449716
49,2017-07-12,0.6102183877055809
50,2017-07-13,0.5944459423025074
51,2017-07-14,0.6126853599352925
52,2017-07-15,0.6038824480992181
53,2017-07-16,0.5454839579401455
54,2017-07-17,0.5606632515502831
55,2017-07-18,0.5047991372337557
56,2017-07-19,0.35053922890266914
57,2017-07-20,0.3221892693448368
58,2017-07-21,0.34096791588029113
59,2017-07-22,0.41052844432461577
60,2017-07-23,0.34722297115125367
61,2017-07-24,0.32948234025343753
62,2017-07-25,0.4020760312752763
63,2017-07-26,0.396858991641952
64,2017-07-27,0.4093151792936101
65,2017-07-28,0.44409544351577235
66,2017-07-29,0.5371798328390401
67,2017-07-30,0.5760986788891884
68,2017-07-31,0.6710164464815314
69,2017-08-01,0.7695470477217579
70,2017-08-02,0.4279724993259638
71,2017-08-03,0.4482879482340253
72,2017-08-04,0.4729846319762739
73,2017-08-05,0.5002426530062011
74,2017-08-06,0.4883122135346454
75,2017-08-07,0.4936775411162038
76,2017-08-08,0.48472634133189535
77,2017-08-09,0.4854138581827986
78,2017-08-10,0.46832030196818547
79,2017-08-11,0.46215961175519005
80,2017-08-12,0.47547856565111885
81,2017-08-13,0.5162577514154758
82,2017-08-14,0.4654623887840388
83,2017-08-15,0.423227284982475
84,2017-08-16,0.3531140469129145
85,2017-08-17,0.3428956592073335
86,2017-08-18,0.3385144243731464
87,2017-08-19,0.33538689673766514
88,2017-08-20,0.3530331625775141
89,2017-08-21,0.37422485845241305
90,2017-08-22,0.3764626583984901
91,2017-08-23,0.3731194392019412
92,2017-08-24,0.358870315448908
93,2017-08-25,0.37767592342949574
94,2017-08-26,0.40354543003504983
95,2017-08-27,0.39812617956322455
96,2017-08-28,0.3796441089242383
97,2017-08-29,0.3761930439471555
98,2017-08-30,0.31465354543003504
99,2017-08-31,0.2761256403343219
