,Date,Price
0,2019-11-18,4.314707468320302
1,2019-11-19,1.4762739282825559
2,2019-11-20,1.4654219466163385
3,2019-11-21,1.5340657859261255
4,2019-11-22,1.5056079805877594
5,2019-11-23,1.5050417902399569
6,2019-11-24,1.545403073604745
7,2019-11-25,1.7360744135885684
8,2019-11-26,1.6021164734429765
9,2019-11-27,0.9300215691561068
10,2019-11-28,0.9853868967376651
11,2019-11-29,1.1784982475060664
12,2019-11-30,1.259719600970612
13,2019-12-01,1.1832434618495549
14,2019-12-02,1.117740630897816
15,2019-12-03,1.0588029118360744
16,2019-12-04,1.0730115934214073
17,2019-12-05,1.0186708007549203
18,2019-12-06,1.0933270423294688
19,2019-12-07,1.0767996764626582
20,2019-12-08,1.0653815044486383
21,2019-12-09,1.0468859530870853
22,2019-12-10,0.9983957940145591
23,2019-12-11,0.9598813696414126
24,2019-12-12,0.9965624157454839
25,2019-12-13,1.075613372876786
26,2019-12-14,1.1393097870045832
27,2019-12-15,1.1173766513885144
28,2019-12-16,1.093461849555136
29,2019-12-17,1.0044755998921542
30,2019-12-18,0.6603801563763817
31,2019-12-19,0.6679158802911835
32,2019-12-20,0.69715556753842
33,2019-12-21,0.7601509840927473
34,2019-12-22,0.7644782960366675
35,2019-12-23,0.8126179563224588
36,2019-12-24,0.8495146939875977
37,2019-12-25,0.7568482070638985
38,2019-12-26,0.7793205715826368
39,2019-12-27,0.7483688325694257
40,2019-12-28,0.7620787274197897
41,2019-12-29,0.7892558641143164
42,2019-12-30,0.8463871663521163
43,2019-12-31,0.9071313022377998
44,2020-01-01,0.878457805338366
45,2020-01-02,0.8509706120248044
46,2020-01-03,0.8755594499865191
47,2020-01-04,0.9226476139121055
48,2020-01-05,0.9180102453491507
49,2020-01-06,0.9100970612024804
50,2020-01-07,0.8894041520625504
51,2020-01-08,0.839377190617417
52,2020-01-09,0.8665678080345105
53,2020-01-10,0.8649096791588029
54,2020-01-11,0.8523052035589106
55,2020-01-12,0.8546238878403882
56,2020-01-13,0.8592612564033432
57,2020-01-14,0.8402399568616877
58,2020-01-15,0.6906308978161229
59,2020-01-16,0.6887975195470476
60,2020-01-17,0.7219870585063359
61,2020-01-18,0.7465758964680507
62,2020-01-19,0.7627932057158263
63,2020-01-20,0.7519007818819089
64,2020-01-21,0.7325155028309517
65,2020-01-22,0.6661499056349419
66,2020-01-23,0.6688460501482879
67,2020-01-24,0.686290105149636
68,2020-01-25,0.6967376651388514
69,2020-01-26,0.6949312483149096
70,2020-01-27,0.6902399568616877
71,2020-01-28,0.6994607710973307
72,2020-01-29,0.7148692369911027
73,2020-01-30,0.7357373955244
74,2020-01-31,0.7740900512267457
75,2020-02-01,0.8022782421137772
76,2020-02-02,0.8040307360474521
77,2020-02-03,0.8250202210838501
78,2020-02-04,0.8688190887031544
79,2020-02-05,0.8715961175519007
80,2020-02-06,0.8713130223779993
81,2020-02-07,0.7467376651388514
82,2020-02-08,0.7297519547047722
83,2020-02-09,0.7038959288217849
84,2020-02-10,0.6878403882448099
85,2020-02-11,0.6737260717174439
86,2020-02-12,0.6647479104880021
87,2020-02-13,0.7022917228363439
88,2020-02-14,0.7515098409274736
89,2020-02-15,0.7565920733351307
90,2020-02-16,0.7202076031275275
91,2020-02-17,0.7096387166352116
92,2020-02-18,0.6924777568077649
93,2020-02-19,0.6848207063898624
94,2020-02-20,0.675923429495821
95,2020-02-21,0.6851442437314639
96,2020-02-22,0.681706659476948
97,2020-02-23,0.6770962523591263
98,2020-02-24,0.6853734160150984
99,2020-02-25,0.7172553248854139
100,2020-02-26,0.7770827716365596
101,2020-02-27,0.9435562146131031
102,2020-02-28,1.159665678080345
103,2020-02-29,1.1063629010514962
104,2020-03-01,0.9868158533297383
105,2020-03-02,0.9466837422485843
106,2020-03-03,0.8966837422485845
107,2020-03-04,0.8993259638716635
108,2020-03-05,0.8219870585063359
109,2020-03-06,0.8491237530331625
110,2020-03-07,0.8587894311135076
111,2020-03-08,0.8452952278242113
112,2020-03-09,0.8633054731733621
113,2020-03-10,0.9045160420598543
114,2020-03-11,0.8744135885683473
115,2020-03-12,0.863062820167161
116,2020-03-13,0.8253437584254515
117,2020-03-14,0.7897142086815853
118,2020-03-15,0.7319627932057157
119,2020-03-16,0.6883391749797788
120,2020-03-17,0.6915880291183607
121,2020-03-18,0.7096926395254786
122,2020-03-19,0.7209490428686977
123,2020-03-20,0.7159611755190077
124,2020-03-21,0.7437045025613372
125,2020-03-22,0.7852520895119978
126,2020-03-23,0.8138312213534644
127,2020-03-24,0.7952278242113777
128,2020-03-25,0.7644378538689673
129,2020-03-26,0.759665678080345
130,2020-03-27,0.8131841466702615
131,2020-03-28,0.8559989215421946
132,2020-03-29,0.8419654893502291
133,2020-03-30,0.767295767053114
134,2020-03-31,0.7520625505527095
135,2020-04-01,1.2041251011054193
136,2020-04-02,1.1608789431113506
137,2020-04-03,1.0258290644378538
138,2020-04-04,1.164006470746832
139,2020-04-05,1.1629819358317603
140,2020-04-06,1.1016581288757077
141,2020-04-07,1.0468320301968184
142,2020-04-08,1.0213669452682663
143,2020-04-09,1.0088972768940414
144,2020-04-10,0.9960366675653813
145,2020-04-11,0.9473442976543542
146,2020-04-12,0.9435427338905366
147,2020-04-13,0.9571987058506335
148,2020-04-14,1.044162847128606
149,2020-04-15,1.1128740900512266
150,2020-04-16,1.0912779724993258
151,2020-04-17,1.0540307360474521
152,2020-04-18,1.0637907791857644
153,2020-04-19,1.0546238878403882
154,2020-04-20,1.0284038824480992
155,2020-04-21,0.9925990833108653
