,Date,Price
0,2016-02-18,4.367322728498247
1,2016-02-19,2.228201671609598
2,2016-02-20,2.3504583445672687
3,2016-02-21,2.3357778376921
4,2016-02-22,2.64435157724454
5,2016-02-23,2.678296036667565
6,2016-02-24,2.8370585063359393
7,2016-02-25,1.9320167160959827
8,2016-02-26,0.9276624427069289
9,2016-02-27,0.8321245618765165
10,2016-02-28,0.914747910488002
11,2016-02-29,1.053734160150984
12,2016-03-01,1.07930709086007
13,2016-03-02,1.079118360744136
14,2016-03-03,1.0031814505257481
15,2016-03-04,0.6099083310865462
16,2016-03-05,0.45501482879482336
17,2016-03-06,0.4202210838500943
18,2016-03-07,0.45745483957940136
19,2016-03-08,0.5258560258829873
20,2016-03-09,0.5385953087085468
21,2016-03-10,0.6187112429226206
22,2016-03-11,0.5204098139660285
23,2016-03-12,0.3622270153680237
24,2016-03-13,0.3249797789161499
25,2016-03-14,0.3253437584254516
26,2016-03-15,0.3278511728228633
27,2016-03-16,0.3307630088972769
28,2016-03-17,0.3377595039094095
29,2016-03-18,0.2999325963871663
30,2016-03-19,0.23819088703154487
31,2016-03-20,0.204933944459423
32,2016-03-21,0.21434348881100027
33,2016-03-22,0.24017255324885411
34,2016-03-23,0.270638986249663
35,2016-03-24,0.33331086546238875
36,2016-03-25,0.3318684281477487
37,2016-03-26,0.2586276624427069
38,2016-03-27,0.2430843893232677
39,2016-03-28,0.23403882448099217
40,2016-03-29,0.22402264761391208
41,2016-03-30,0.2234429765435427
42,2016-03-31,0.22756807764896197
43,2016-04-01,0.23294688595308707
44,2016-04-02,0.22647613912105688
45,2016-04-03,0.15841197088163925
46,2016-04-04,0.14392019412240495
47,2016-04-05,0.16984362361822591
48,2016-04-06,0.19437853868967375
49,2016-04-07,0.20017524939336748
50,2016-04-08,0.21822593691021835
51,2016-04-09,0.21248314909679158
52,2016-04-10,0.18753033162577512
53,2016-04-11,0.17568077648961983
54,2016-04-12,0.16508492855217038
55,2016-04-13,0.1476678349959558
56,2016-04-14,0.14036128336478834
57,2016-04-15,0.14386627123213805
58,2016-04-16,0.14452682663790778
59,2016-04-17,0.1295767053114047
60,2016-04-18,0.12313291992450795
61,2016-04-19,0.11716095982744675
62,2016-04-20,0.11411431652736585
63,2016-04-21,0.11605554057697491
64,2016-04-22,0.11748449716904825
65,2016-04-23,0.11725532488541385
66,2016-04-24,0.1114451334591534
67,2016-04-25,0.11042059854408197
68,2016-04-26,0.12144782960366675
69,2016-04-27,0.12816122944189806
70,2016-04-28,0.10231868428147747
71,2016-04-29,0.08215152332165003
72,2016-04-30,0.08066864383930977
73,2016-05-01,0.07322728498247506
74,2016-05-02,0.06728228633054731
75,2016-05-03,0.0642221623078997
76,2016-05-04,0.0638177406308978
77,2016-05-05,0.05971960097061201
78,2016-05-06,0.05940954435157724
79,2016-05-07,0.05645726610946346
80,2016-05-08,0.053518468589916414
81,2016-05-09,0.054300350498786724
82,2016-05-10,0.054300350498786724
83,2016-05-11,0.05427338905365327
84,2016-05-12,0.051631167430574276
85,2016-05-13,0.051900781881908865
86,2016-05-14,0.050930169857104336
87,2016-05-15,0.05010784578053383
88,2016-05-16,0.04551091938527905
89,2016-05-17,0.045214343488810996
90,2016-05-18,0.042369911027231054
91,2016-05-19,0.04665678080345106
92,2016-05-20,0.04467511458614181
93,2016-05-21,0.042289026691830676
94,2016-05-22,0.03836613642491237
95,2016-05-23,0.040482609867888916
96,2016-05-24,0.0400647074683203
97,2016-05-25,0.039606362901051496
98,2016-05-26,0.04028039902938797
99,2016-05-27,0.04072526287409005
100,2016-05-28,0.0381504448638447
101,2016-05-29,0.04063089781612294
102,2016-05-30,0.03831221353464546
103,2016-05-31,0.04164195200862766
104,2016-06-01,0.03870315448908061
105,2016-06-02,0.03500943650579671
106,2016-06-03,0.03579131841466702
107,2016-06-04,0.04273389053653275
108,2016-06-05,0.04470207603127527
109,2016-06-06,0.04277433270423294
110,2016-06-07,0.03502291722836343
111,2016-06-08,0.03440280399029388
112,2016-06-09,0.03529253167969803
113,2016-06-10,0.038891884605014825
114,2016-06-11,0.03393097870045834
115,2016-06-12,0.03488811000269614
116,2016-06-13,0.03368832569425721
117,2016-06-14,0.03858182798598005
118,2016-06-15,0.034995955783229976
119,2016-06-16,0.03932326772715017
120,2016-06-17,0.03413318953895929
121,2016-06-18,0.03402534375842545
122,2016-06-19,0.03534645456996494
123,2016-06-20,0.033229981126988405
124,2016-06-21,0.0344567268805608
125,2016-06-22,0.03302777028848746
126,2016-06-23,0.03123483418711243
127,2016-06-24,0.03135616069021299
128,2016-06-25,0.019290913992990023
129,2016-06-26,0.020126718792127258
130,2016-06-27,0.018509032084119706
131,2016-06-28,0.021366945268266376
132,2016-06-29,0.0266648692369911
133,2016-06-30,0.02213534645456996
134,2016-07-01,0.02322728498247506
135,2016-07-02,0.023442976543542732
136,2016-07-03,0.02132650310056619
137,2016-07-04,0.02506066325155028
138,2016-07-05,0.02448099218118091
139,2016-07-06,0.023496899433809653
140,2016-07-07,0.0190078188190887
141,2016-07-08,0.026718792127258018
142,2016-07-09,0.026583984901590724
143,2016-07-10,0.022256672957670528
144,2016-07-11,0.02414397411701267
145,2016-07-12,0.02284982475060663
146,2016-07-13,0.026813157185225128
147,2016-07-14,0.02028848746292801
148,2016-07-15,0.02324076570504179
149,2016-07-16,0.026947964410892422
150,2016-07-17,0.026759234294958207
151,2016-07-18,0.02770288487462928
152,2016-07-19,0.02348341871124292
153,2016-07-20,0.025559449986519274
154,2016-07-21,0.023645187382043676
